gene,score
SRM,14.018856461674263
BLOC1S3,14.016903624114146
SENP2,14.014687342900219
DBP,13.99631373523152
BOLA1,13.992402942675666
PITPNM3,13.97774439369477
PHACTR4,13.971144330089817
LMBR1L,13.970979772803046
CD247,13.97094717060044
RCSD1,13.955336404551327
ARRB1,13.950017006826432
MFI2,13.944151689656987
SZT2,13.941384726763458
SRSF3,13.937536658126454
CTD-2520I13.1,13.934883048299582
TANGO2,13.931637145833097
CERCAM,13.897913275491549
CCL11,13.885736733139261
SNX19,13.878445329592632
FAM83F,13.878151036165914
KITLG,13.8676274049484
LINC00598,13.863295699031443
RP11-403P17.3,13.859247803033025
DLG3,13.853622149972981
SENP7,13.85128757462575
EPCAM,13.850786972624688
LOC101928865,13.848389132838944
CMTM1,13.846983546987724
C8orf4,13.845230341233504
SLC26A3,13.842051277325679
SLC39A3,13.84159051629666
GRIA1,13.837873375196445
HSPE1,13.83655267622135
HES5,13.830719259641715
SSR4,13.827670031678663
OR2L2,13.826278982016733
GNLY,13.820080902485701
ATM,13.816792019787266
BGN,13.814125707690835
LOC102724426,13.812339836332518
PLBD1,13.807867725963323
NR1H2,13.80443428199664
MRPS21,13.802308823647174
PPY2,13.797832335364179
C12orf50,13.789671588872359
TAS2R40,13.786205813501338
LOC100288966,13.765181650896741
RP11-304C12.3,13.762112030879212
OSER1,13.755411331847506
LMCD1,13.748103627130257
TMEM50B,13.738669634196906
FXYD1,13.734399600938977
WBSCR22,13.728662277164734
SCNM1,13.722503446034377
ZNF414,13.715280040440085
LDLRAD3,13.70589106891807
IZUMO1,13.69705158284998
FAM195A,13.6909046941612
CCDC13,13.690440800603122
FAM102B,13.687808435258301
BC042029,13.673355048962591
CREBL2,13.670119118732897
GRN,13.666875122572016
ZNHIT1,13.661257113734646
CYB5R3,13.660892108712966
WDSUB1,13.648156249051791
FLJ41455,13.644796098990376
SIGLEC5,13.642957812584037
RABAC1,13.628533178090928
PHB,13.626424574482149
TNP1,13.6125154337614
MPND,13.609201490159641
MAD2L2,13.607174566119445
GMFG,13.60508017478714
CCDC181,13.602008921489693
GATAD2A,13.601000835644731
MYL6,13.59788732430329
PPP1R9B,13.595715575797147
LCTL,13.591409055848919
DIAPH1,13.587618136146558
EIF4A1,13.579542170641355
IGSF6,13.579247919537064
BTN3A3,13.573478151251072
HDLBP,13.572491521411761
TOPORS-AS1,13.570981043139541
LINC01116,13.569626253948117
RER1,13.56764492757344
LIFR,13.567284642955892
HPGD,13.564141336344148
MAP3K1,13.564058764812408
WDR70,13.555027807459592
SNX15,13.554646848810952
ARF1,13.544330157084673
DGCR6,13.540060623214927
RAB5C,13.539976606954218
TTC13,13.539086917283562
LOC100506282,13.536988187925246
ANKS6,13.536070191223656
KRT36,13.532997186464932
SNRPD2,13.526073734456471
LOC100505592,13.516008436525958
ZNF593,13.51411733991026
IPO8,13.50917253449091
CRKL,13.50892590497289
SERPINF1,13.503438066762794
NEURL1,13.502532342580233
ANGPT1,13.50105426901596
ABTB1,13.498762399011923
PNPLA4,13.494664805947645
FHL2,13.490367904656676
SNN,13.489530048169842
NELFCD,13.4854817989743
C19orf53,13.478689101410573
GNG2,13.469527777257497
LOC401312,13.469162273457583
MZT2A,13.466049836440524
AL832163,13.464858789391226
NRXN1,13.463917924652364
RPS27L,13.458195080744488
PEA15,13.456096070240749
NAALADL2-AS3,13.454933974116832
HCK,13.443666336434863
BTG2,13.442264321180993
TAS2R50,13.437306965528755
NEK10,13.43683426080836
RNASEH2A,13.426272193187312
IMP4,13.417839645086215
AGTRAP,13.414204409684515
APBB1IP,13.401110641101983
ZNF675,13.395038864806942
C18orf8,13.388668263723273
ZBTB22,13.386845559990245
USP25,13.383320027208558
RNF10,13.376424228048364
WFDC1,13.373006723490125
FLJ37786,13.364465245072292
C7orf55,13.358525634706261
BC048132,13.346667678366964
CABP1,13.338221337466454
MIR1292,13.335930543229093
ZNF146,13.32779781878598
EXOC3L4,13.324052677952706
AX748273,13.319360010195116
LOC100133039,13.315527785091316
PTPRJ,13.313402036972477
PQBP1,13.308562892695383
ACTL6B,13.298894760984515
SLC10A4,13.294147216028238
C9orf43,13.28766290320633
CD160,13.286976057163846
LIX1L,13.282811376577895
CRISP3,13.28154646524919
WBSCR17,13.277961053433865
RPRD1A,13.267110916896355
C1orf105,13.266779929086637
GNAI3,13.262107988561187
DLD,13.259486772690066
FAM223B,13.256807674417274
QKI,13.23984699915929
PITPNM1,13.239685219659306
TPCN1,13.236785892946898
TNFRSF10A,13.236164810047041
SPPL2C,13.228507906997839
G6PD,13.226637711564479
LOC101927650,13.222789027382882
ZNF705G,13.220094657310419
LOC283693,13.218406613977196
REPS1,13.216485251034662
CECR5-AS1,13.215862859920462
CDC42EP4,13.214618222203526
INTS5,13.212579049678942
CLCC1,13.20291958448893
NHSL2,13.200136231836355
ZXDB,13.197626501823912
FIG4,13.192006452620912
ARAP1,13.183621998334656
SRBD1,13.182845950956363
HIST1H2BA,13.182667361127114
PCNP,13.182042710120038
RPS17,13.181249208457118
BTLA,13.180358826565108
UGP2,13.177895435068743
SUGCT,13.1745521745155
PEX13,13.171000442081246
LYSMD1,13.170950436566445
INTS8,13.166276442735976
RP11-6I2.3,13.162543535849855
BCL2A1,13.155289612458668
RP11-257I14.1,13.152907540461559
DLGAP1-AS3,13.148958609280495
FAM73B,13.145478067023593
MAD1L1,13.127875221398984
PLSCR3,13.126013431945962
KBTBD4,13.122229194098969
EMP1,13.120605915753671
PRAF2,13.11810423750892
MLST8,13.11364947676728
PRKAG1,13.11315334100287
PRMT2,13.101989594399413
SRSF6,13.095922807967368
TSN,13.088547047054648
P2RY2,13.08721005237173
RGS5,13.086234774749089
RNF213,13.081928505157514
RIMKLB,13.078967491585358
AHCTF1,13.076861914218439
EPHX1,13.075692713050596
LOC147004,13.074096151456157
LOC101927066,13.070246299128353
HORMAD1,13.067298908505245
NCOA5,13.066904659868907
SCT,13.062870651588055
GDE1,13.06063887935293
ME3,13.058943253622733
MYL9,13.057556782693469
MICALCL,13.051724166780264
TBC1D1,13.051561432306936
GLYATL1,13.033342646449766
LOC100506235,13.029206651908906
TNFRSF13B,13.02093378102323
C12orf75,13.008784487746397
CAP1,13.001815994193414
C5orf22,12.999902257313924
FAM24A,12.998422250351817
MBNL1,12.998408298711295
CCDC170,12.99704671828369
TCRAVN1,12.996592157597611
TFB2M,12.995107349646547
LOC101928707,12.993955596509469
PPP2R2A,12.992471273800648
AC136289.1,12.988440558195085
ZNF682,12.987827925236436
MIR6789,12.986877478052214
EVA1B,12.986196651281924
ANO1,12.985824362201077
LOC100507221,12.981658268048983
C9orf37,12.979359649055327
OAF,12.977401852181671
CDY1,12.973505887023206
LOC101928140,12.971879045945379
REPIN1,12.967267644731816
NRSN1,12.964298409087327
EDRF1,12.959350022680443
MLLT4,12.956841604292949
FAR1P1,12.952741181005482
RARB,12.948395573153611
C7orf50,12.93752141655581
FLII,12.929159673842035
HAL,12.92761205203535
HAX1,12.926631147630827
RPS29,12.925034798570415
FBXL17,12.914368813375205
FAM168A,12.913252758334615
SERP1,12.907571612939408
IREB2,12.904322765594161
SIRPB2,12.895461202751065
SPIRE2,12.894789881192992
FAM96B,12.892800524802698
GAPDHP73,12.891301216818519
WDR45B,12.88741536290339
SRA1,12.885112173784647
LOC100130452,12.880177980126556
CD1C,12.87754580178749
PTGFR,12.875614761489029
PFDN2,12.874802073175248
SPATA31A1,12.871460905587082
QPCT,12.867646172186301
ACTR2,12.860010698539012
AC000111.3,12.858787540162547
CEBPG,12.857153756348671
ATPAF2,12.85198226059623
C11orf83,12.84782441116028
PTGES3,12.846756026283193
RMND5A,12.844707414519418
RBCK1,12.839897614173859
ISG15,12.839720819410688
OR7E2P,12.838926326228705
EEF1G,12.83480307019848
TMEM159,12.825665823550274
MS4A7,12.825302773516498
TMEM39B,12.822709173096635
HIGD1B,12.820690937323484
LOC645485,12.818522967497607
P2RX4,12.817102149848935
SWAP70,12.8111579405278
NPL,12.811148232204932
PDCD1LG2,12.810973185229845
LOC102723684,12.80679430679882
CBX6,12.80405744765454
TCAP,12.794127134420808
RCBTB1,12.791955037276198
PBOV1,12.789452938528447
NBL1,12.784106617212965
PRKAG2,12.77843260140968
PSMG3,12.772910997409552
IFT20,12.772820248182063
GPX1,12.770116771062359
PRSS3P2,12.7701148219924
FBF1,12.767872628720728
NKX2-2,12.766877867213523
CAMK2G,12.757664068471758
AF086154,12.75282273622601
PTBP2,12.751998652680381
NBPF4,12.751987996711131
SEC14L1P1,12.73991416810864
TMEM101,12.737279418666184
TAGLN,12.736310316950687
VILL,12.73134697670565
NEDD8,12.729613714868753
PAFAH1B2,12.72926768922643
MAGOH,12.719534022664327
ZNF814,12.715981526194756
POLG,12.707713023573334
SEC31A,12.707199707355581
BUD31,12.706030285108616
MAZ,12.703415501167065
STX5,12.702113059766459
MAPKAPK3,12.70014343424357
ADH4,12.695454773903048
FUCA2,12.695124008429406
SETD8,12.686771049340575
NUPR1,12.684773036215464
UBA52,12.678987325388718
PIP5KL1,12.678771247055659
GOLPH3,12.676942608538713
RNF187,12.676757372044529
LOC101926963,12.674407177417434
IGFBP7-AS1,12.673488064982186
CCDC180,12.665852155842183
LOC101929312,12.66437681094433
TIMM23,12.655785382606002
PDLIM2,12.654599756928965
NMU,12.652745432025345
PEMT,12.651591604802952
COL6A1,12.650861130613198
TTLL11,12.646411959041151
AF007147,12.64445566285813
LOC440982,12.643301070507711
MYOM2,12.636633790627577
RAD51D,12.635816410518121
LSM6,12.633944179283946
N4BP2L1,12.6328607855624
LOC100505920,12.625048288481937
PLAC9,12.614775518101787
PRPS1,12.612170482918712
HELQ,12.6120571427903
DBNL,12.610663597719356
IAH1,12.609302453659435
TGFB1I1,12.60458259712781
NSMCE1,12.597272476586966
LCE1B,12.59425320945542
NFYC,12.592332748113499
LCK,12.589998693414138
FSIP2,12.577013522624398
TMEM171,12.576363967987536
ARHGEF7,12.5696605324134
GRWD1,12.564604553440837
CTSK,12.562691551789692
EFCAB11,12.559216154652598
UBC,12.551162491313143
ANXA4,12.534301778434223
MSL3,12.53219342092
BPIFC,12.527896342833495
HADH,12.526333408889714
GRK6,12.522774249115482
DUSP18,12.522513837196515
GPRC5B,12.52216560798782
LOC101929007,12.519232861686591
CTAGE4,12.51318388221457
RPS16,12.513117123274789
ZC3HAV1L,12.50784697711495
NAA10,12.506799934061362
LMOD1,12.506417419512319
VSTM1,12.494054539665072
TMIE,12.485655234790471
MGC45800,12.48312863255377
LOC158434,12.478252024756658
FAM49B,12.468997328696373
SSUH2,12.463806739536293
PDIA6,12.460866575517949
EEF1A2,12.455690037100238
PQLC2,12.45380130178137
ALG9,12.45252064224281
RNF148,12.447212119194809
GPR146,12.439613029795225
HOXA3,12.437069708840902
SUMO1,12.43118026510117
YPEL3,12.431015128249195
SMTNL2,12.426279672622162
LOC283922,12.424807795985128
TNFSF11,12.419647505562308
PARVG,12.418222274706684
ICT1,12.418194942659728
DMAP1,12.41407347787653
ICAM3,12.409225450801411
ATRN,12.408755015153433
BC041363,12.40459432505049
FCHO2,12.385078462797962
SNAI2,12.382720155911093
STAT2,12.380641003592354
FAM189B,12.380449722777362
SCAND1,12.377111087100896
LOC100293211,12.372482120734775
C2orf68,12.371415139303256
RP11-399E6.1,12.362990401512723
VPS41,12.347633228296365
PANK4,12.339528506984097
RRAGB,12.335419093575437
TBC1D22B,12.334994409037343
DLAT,12.33313128835572
SCN7A,12.327614462832297
HSPB11,12.321092896682915
PLP2,12.320799153941186
PRPF38A,12.315497939017167
RP11-574H6.1,12.31124470445082
FAM66D,12.311148144013607
PLCG1-AS1,12.310511677822895
OGFOD2,12.305058068663168
SLC35G2,12.298268156311579
CRYAB,12.294067026897732
JARID2,12.293191447341151
C18orf54,12.29036861220495
FAM166B,12.28952324059766
PPP3R1,12.28689298337603
STXBP1,12.285602975330487
ATG16L2,12.282664694896656
AKAP2,12.28254566269228
EXOC2,12.282005383285302
ZKSCAN3,12.277637943730648
PRKCD,12.277438840409795
BHLHE22,12.275082092175968
LGMN,12.274689393859758
NRDE2,12.273988355438938
RP11-112L7.1,12.262624641219608
LINC01333,12.253856914186384
C12orf10,12.246667990631858
GP1BB,12.246061956130136
TIMP2,12.246040432551794
HRAS,12.245304692301545
WIZ,12.23523774971204
LOC101928995,12.234022761261736
SNW1,12.232321600422432
MED27,12.232074283267679
USP46,12.230694346715984
DRG2,12.22442902553685
TAF10,12.222411801710155
HOMER3,12.213433862229987
CHIC2,12.209394745072734
RP5-1180E21.5,12.20726663933211
LYZ,12.207157515668076
VGF,12.196583922582558
SKAP2,12.187917537365745
IGFBP6,12.180438077845835
RNF25,12.177611854418439
RP11-809F4.3,12.177196818009701
MRPL30,12.173257235429647
TSPAN14,12.17314395083581
FMNL1,12.17174289370036
LOC101927829,12.167328633278872
SEMA3G,12.163678980479135
C2orf27A,12.160208616973518
THNSL2,12.159251311956668
RPL35,12.156329625087517
BAG6,12.153432934737383
IGLV4-60,12.14727535799353
PRDM13,12.14270669910886
GRAMD1A,12.139655697966294
SMOC2,12.138148522034355
PCNXL3,12.134269964318268
NADK2,12.132379139640609
ASAH1,12.129373565202679
SMEK1,12.128572924379117
TINAG,12.128322185421649
BCL7B,12.120476186546597
DNPEP,12.116929048841675
CST2,12.116435107720315
CMTM6,12.115563639399534
TRIM22,12.113953961036101
MIR210HG,12.109892243404989
BMPR2,12.104395973461543
LSM12,12.101254338282551
MRPL37,12.093734746843925
CLDN10-AS1,12.093493753791009
LOC101060424,12.092733443097211
VASP,12.083291209760489
HTATIP2,12.080007225563381
CMC2,12.074504287780664
LINC00466,12.073685867461897
LOC101927990,12.069660145360645
CD1D,12.066909669077718
ALDH1A1,12.064438069946807
GRTP1-AS1,12.062748253964054
ST7-AS2,12.061875401589473
SLC48A1,12.060527756732585
E4F1,12.055481348835203
AAED1,12.049798978970946
S100A11P1,12.045527103812276
RYR1,12.042971779894607
NLRP14,12.04078811603318
BC042811,12.038098869147
EIF4H,12.037657321070492
TMEM59L,12.033979043936286
LOC101927196,12.033153388202
CPNE1,12.030292573505662
ARCN1,12.023076656085198
FCER2,12.017748071400819
LOC101928443,12.017041022327017
RPS15A,12.013281758480451
KRT32,12.010648032255357
METRNL,12.00999966594394
TMEM259,12.009602793895505
CD320,12.007863657799474
LOC100996747,12.005621490156392
ZBTB6,11.999379863124092
CD3D,11.999236711566354
ACE,11.996614851914611
KIAA0825,11.99252244171075
KCNT1,11.99203933613848
PDE9A,11.983709058068937
ZNF599,11.981394915643998
COLQ,11.979494892085578
C15orf27,11.976750289719977
MFSD12,11.973393200959688
RP11-108B14.5,11.968647424288788
KLK6,11.963310587931689
CDC34,11.95980467064736
WDR45,11.959548627206752
AX746699,11.95654618722949
ZP1,11.946628359282496
HSF1,11.945198824720448
ARL11,11.941390606465967
AF131215.3,11.940890711244906
PRO2852,11.939094428576103
SKAP1,11.9380319176833
MAST1,11.937601124260514
ARL1,11.937486198472891
ERCC1,11.93151595165832
RBPMS-AS1,11.930812620547625
SGK2,11.930637451015212
ADAMTS12,11.919926321230632
PSMF1,11.910926754033847
GMIP,11.906544570495043
NCF1,11.904636324856245
ISOC2,11.901577563238074
CACNB1,11.892282354219278
BRMS1,11.891707774605898
ARRDC2,11.889356415172083
DSPP,11.886987841651756
TCTN2,11.885397793153281
MKNK2,11.88190213354048
ADRBK1,11.876633828751983
FKBP8,11.8729581089599
LINC01257,11.872645083115671
PTAFR,11.871472304893299
LRRC27,11.870613163918007
NOSIP,11.867907097327251
LCP2,11.867659400927884
CTD-2194D22.4,11.86495415154964
TRIM10,11.863592460659468
DHRS3,11.848787504736526
ITM2C,11.847800171509911
HOXC10,11.845949362516022
CEACAM8,11.842440675707143
NCOR1,11.834938749986843
PRRC2A,11.825586857077665
BRF1,11.821381735619179
LOC400965,11.817725336564749
C1QBP,11.816124221967003
FAM184B,11.811886135487107
CTD-2555O16.4,11.807997263659466
ANAPC16,11.80775325224203
DMKN,11.805594561757541
CHCHD2,11.8025950356873
DNAJC14,11.801343372859932
C5orf51,11.795115224547157
RFPL1,11.793821670881941
COL1A2,11.793342712003934
HNRNPDL,11.78940052683573
CXCL17,11.784605435245076
SLC30A5,11.78181063922327
BAGE,11.776191049708407
PRR13,11.774321141567103
TNNI3,11.769502449583339
TUBG1,11.766293405099344
ARHGEF15,11.758170361715193
TCF21,11.757595119275587
GPC1,11.757326270565816
LOC100507336,11.75688451481095
DAD1,11.753037387069108
LOC100499194,11.752079326072465
CD7,11.74892352997469
GLUD1,11.74886944046138
SNHG16,11.747502924311911
RP11-36B6.1,11.746106994532141
TAAR1,11.739079389009618
NXPE4,11.734635649529396
HOTAIR,11.733923505234852
RMDN1,11.731918696889535
CDK2AP2,11.730188029134691
CRIP1,11.729160853103917
SBSPON,11.72775078059038
ATP6AP2,11.72671610092973
EMR2,11.726506369061541
DIP2B,11.715156347129142
CENPF,11.713668850488812
MICAL1,11.709645492785766
CASC22,11.7067926147183
ARL2,11.705428610840906
FAM167B,11.704960001256573
LINC01087,11.699042098964558
KDELR2,11.697238686083146
RPL23A,11.695509750134159
EDDM3A,11.691964371385884
ATP5D,11.691687485782632
MAGEB18,11.685967025056842
DNLZ,11.672462877085787
CD48,11.666295223225507
RP11-320N7.2,11.662994637283731
TMED6,11.660905870097485
LOC101928618,11.65871712588292
LOC642426,11.6572811410601
TCEA3,11.655442297041237
ZNF616,11.65483521673887
ATP6V0D1,11.651183082961142
KLRD1,11.648389307072472
PIGH,11.640258281012008
BCL7A,11.634495241127553
GLOD4,11.633659163168028
KCNMB3,11.633446276905287
MMAB,11.624972001450173
RASGRP2,11.624616460943423
MACC1,11.623931196862376
TSFM,11.62302870754155
FAT1,11.621826432033247
LINC00901,11.621457093622855
ATP2B4,11.618922628659206
CABP2,11.617558591198385
TRO,11.615620330190453
CCR3,11.612340028435359
FCN3,11.608437085675652
SCEL,11.606804377472091
FAM101A,11.605628614365246
APOBR,11.60282055241174
CKS1B,11.602614347740628
FLJ22763,11.602484656391162
PIK3CA,11.600591495677119
RP11-486A14.1,11.598650354965631
NET1,11.589330492131742
ZBTB18,11.587986406684358
KRT222,11.58295921098948
GANAB,11.58182580151983
LOC283387,11.581337104164989
TRIM43,11.580377547945561
KCNMB2,11.576880761397751
CDC42SE2,11.575745862990892
LOC100130691,11.572035239118602
MRVI1,11.566989840404558
SLC36A4,11.565420944710556
FAM136A,11.558926836910933
KRI1,11.555520245943313
RAB3C,11.554870242713148
BC044614,11.551415402255008
AMDHD2,11.54813124323143
HMOX2,11.542533534649907
GALNT2,11.541922704822214
BC036308,11.536101907784019
FTO,11.5358585646992
PIF1,11.53540458162379
LINC00622,11.531750517466216
DPY30,11.529534222152003
RP11-619L12.4,11.526504997543716
ZNF93,11.522267160756126
LOC100129034,11.521520834505528
H1FX,11.518660048983664
RGAG4,11.513452747454526
SLC22A31,11.511760038963185
KANK3,11.510042778555365
ELP3,11.505263672195856
PALMD,11.505066475286002
EXD1,11.502801373789113
PIK3CG,11.501736718809076
ZBBX,11.50033467531957
PDCD6IP,11.500019892202435
SLC9A6,11.499936714362638
HNRNPU,11.497645860262635
RP11-998D10.7,11.497531073993335
FSCN1,11.495335726550676
SLC3A1,11.490208302269558
B3GNTL1,11.480864817269971
IFT27,11.471567188597712
UNC93B1,11.469197330549834
LINC00692,11.448938269325547
MAST3,11.444986316337197
ABCG1,11.443768690169136
PCGF2,11.44264015312486
SLC2A4,11.442521842610901
SNRPN,11.440434320696783
VENTX,11.439438010894733
SEMA3F,11.437958017424059
TMEM30B,11.437906794027763
NDUFV1,11.436996666945127
PROC,11.436984227324208
MAN1A1,11.436894823909265
XXbac-B476C20.9,11.436295728861742
GUK1,11.432330157423639
SMIM14,11.431612530476508
EIF1,11.425928588674175
FSD1L,11.4253658263957
LOC642236,11.416449576124952
RPA3,11.414778170991195
MCC,11.410522629837429
TMC7,11.410132246619245
FBLN5,11.409878306813187
CLDN2,11.409435865114022
LOC101927237,11.409321452618014
MIR6805,11.408971598974583
CLASRP,11.40825684536514
COL4A2,11.408218742194137
TPSD1,11.405982289708662
SUMO4,11.394365423733493
TRAPPC3,11.391738872919172
ARHGAP11A,11.390076825906222
ECE2,11.388909106002469
AGBL5,11.388214421057222
BC034788,11.384908680240237
COL8A2,11.38460745952913
C19orf70,11.383984817710047
RP11-28F1.2,11.376842877983716
MAPT-AS1,11.374288581519336
CHRDL2,11.367387182435483
TULP4,11.366747436840535
MVB12A,11.360821294137333
LOC101927673,11.360459421951212
LOC100134445,11.359207328219648
BC042366,11.358564040463431
GAS1,11.356102499352811
GRID1-AS1,11.35426739456388
SLAMF7,11.348928487426669
SART1,11.348272383675408
LOC285000,11.347715720894916
TIAM1,11.342993803399372
LOC102724809,11.342767640236636
LINC00544,11.33388140994706
HIST1H2AK,11.331986460238909
KIAA2018,11.32958527016485
HP09025,11.327906920510989
SLC52A3,11.326143018159987
PRR9,11.325927023168491
HOXA4,11.32461422295555
PFN2,11.321889078349296
HLA-DMA,11.320051701991762
ZCCHC17,11.315193598837737
SLC17A8,11.31169757590594
FAM103A1,11.307944969570471
PP12708,11.307396613030589
PLOD1,11.306787528748849
ZPR1,11.299441922334864
IL17RC,11.29911827944093
